pkey;ref_ouvrage;id_gis;comment;p_nom;sst30;gen_auto;temp_min;ref_profil;profil_libelle;pompe;groupe1;tpambgroupe1;groupe2;groupe3;ecs;direct;sstfulldirect;temp_ext;ref_zone_forcage;zone_forcage_libelle;regul_cad;ref_type_regulateur;regulateur_libelle;regulateur_num
408;39509;1510511;SST 2.0 Vieux-Pont 87, 1630 BULLE;120;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
409;39510;1517252;SST 2.0 Place du Centre 4, 1663 LA TOUR-DE -TREME;35;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
410;39511;190198439;SST 2.0 Etang 12, 1630 BULLE;100;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
411;39512;1510498;SST 2.0 Russalet 26, 1630 BULLE;12;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
412;39513;1510497;SST 2.0 Russalet 22, 1630 BULLE;12;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
413;39514;190838449;SST 2.0 Agges 27, 1663 LA TOUR-DE -TREME;60;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
414;39515;191038391;SST 2.0 Agges 21, 1663 LA TOUR-DE -TREME;40;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
415;39516;191118090;SST 2.0 Plaisance 71, 1630 BULLE;9;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
416;39517;190909333;SST 2.0 Riaz 38, 1630 BULLE;60;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
417;39518;190751409;SST 2.0 Europe 12, 1630 BULLE;300;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
418;39519;9081159;SST 2.0 Vuippens 55, 1630 BULLE;130;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
419;39520;191059670;SST 2.0 Rochetta 25, 1663 LA TOUR-DE -TREME;15;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
420;39521;190887409;SST 2.0 Pré-Vert 33, 1630 BULLE;50;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
421;39522;190906670;SST 2.0 Pré-Vert 35, 1630 BULLE;60;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
953;34542;1515863;SST 2.0 Maxime-Clerc 1, 1632 RIAZ;15;0;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
424;39525;191176512;SST 2.0 Mosseires 65, 1630 BULLE;110;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
425;39526;235005375;SST 2.0 Vevey 210, 1630 BULLE;20;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
426;39527;191092111;SST 2.0 Mosseires 31, 1630 BULLE;12;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
427;39528;191092130;SST 2.0 Mosseires 33, 1630 BULLE;12;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
428;39529;191092151;SST 2.0 Mosseires 35, 1630 BULLE;12;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
430;39531;191092172;SST 3.0 Mosseires 39, 1630 BULLE;12;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
429;39530;191092171;SST 2.0 Mosseires 37, 1630 BULLE;12;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
431;39532;191092190;SST 2.0 Mosseires 41, 1630 BULLE;12;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
432;39533;191092191;SST 2.0 Mosseires 43, 1630 BULLE;12;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
433;39534;191092192;SST 2.0 Mosseires 45, 1630 BULLE;12;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
1007;53213;1516042;SST 2.0 Perrausa 1, 1632 RIAZ;60;0;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;1;2001;ECS-zone1;1;8;SST3.0 V1;1006
82;39183;235004466;SST 3.0 Stade 83, 1630 BULLE;60;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
435;39536;1510674;SST 2.0 Pierre-Sciobéret 72, 1630 BULLE;25;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
436;39537;9081157;SST 2.0 Europe 82, 1630 BULLE;130;0;1;65;1004;SST2.0-groupe4;0;1;0;1;0;1;0;0;1;2004;ECS-zone4;1;9;SST3.0 V2;1007
437;39538;1511162;SST 2.0 Place des Alpes 20, 1630 BULLE;80;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
438;39539;1511267;SST 2.0 Biffé 4, 1630 BULLE;160;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
906;12638;191850455;SST 2.0 Monts 32, 1632 RIAZ;25;0;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;0;0;1;2006;ECS-zone6;1;8;SST3.0 V1;1006
439;39540;191098131;SST 2.0 Buchille 8, 1630 BULLE;40;0;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
440;39541;1510550;SST 2.0 Condémine 10, 1630 BULLE;50;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
441;39542;1510551;SST 2.0 Cours 2, 1630 BULLE;50;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
442;39543;235001868;SST 2.0 Etang 21, 1630 BULLE;180;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
443;39544;3091281;SST 2.0 Général-Castella 6, 1630 BULLE;110;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
903;12608;1514916;SST 2.0 Saint-Ignace 1, 1638 MARSENS;20;0;1;65;1008;SST2.0-groupe8;0;1;0;0;0;0;0;0;0;2008;ECS-zone8;1;8;SST3.0 V1;1006
904;12627;3091738;SST 2.0 Perrevuet 18, 1638 MARSENS;60;0;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
905;12633;191780731;SST 3.0 Chantebrise 3, 1663 LA TOUR-DE -TREME;15;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
974;48914;1513771;SST 2.0 Duvillard 17, 1638 GRUYERES;30;0;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
444;39545;9015352;SST 2.0 Général-Castella 2, 1630 BULLE;100;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
445;39546;3091211;SST 2.0 Pilons 14, 1630 BULLE;110;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
446;39547;3091282;SST 2.0 Palud 19, 1630 BULLE;110;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
447;39548;1511429;SST 2.0 Palud 7, 1630 BULLE;110;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
448;39549;1511426;SST 2.0 Palud 10, 1630 BULLE;150;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
449;39550;1511420;SST 2.0 Morlon 23, 1630 BULLE;70;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
450;39551;1511422;SST 2.0 Morlon 27, 1630 BULLE;100;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
451;39552;1511336;SST 2.0 Stade 71, 1630 BULLE;90;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;2;Climatix;1000
452;39553;1511325;SST 2.0 Berra 26, 1630 BULLE;100;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
1008;53216;3091585;SST 2.0 Adoux 7, 1638 GRUYERES;10;0;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
453;39554;1511303;SST 2.0 Vudalla 41, 1630 BULLE;40;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
454;39555;1511280;SST 2.0 Pierre-Alex 8, 1630 BULLE;80;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
455;39556;1511283;SST 2.0 Pierre-Alex 20, 1630 BULLE;120;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
456;39557;190751449;SST 2.0 Europe 20, 1630 BULLE;360;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;3;MR07;1001
457;39558;1511270;SST 2.0 Pierre-Alex 11, 1630 BULLE;130;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
458;39559;1511269;SST 2.0 Pierre-Alex 9, 1630 BULLE;120;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
459;39560;191565571;SST 2.0 Folliéran 7, 1630 BULLE;140;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
460;39561;191655665;SST 2.0 Riaz 2, 1630 BULLE;130;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
975;48917;1513770;SST 2.0 Duvillard 15, 1638 GRUYERES;35;0;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
461;39562;160001207;SST 2.0 Pays-d'Enhaut 30, 1630 BULLE;50;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
462;39563;3091406;SST 2.0 Pays-d'Enhaut 34, 1630 BULLE;50;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
463;39564;1510471;SST 2.0 Pays-d'Enhaut 16, 1630 BULLE;150;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
464;39565;1510565;SST 2.0 Gruyères 102, 1630 BULLE;60;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
465;39566;9081126;SST 2.0 Gruyères 106, 1630 BULLE;50;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
466;39567;1510582;SST 2.0 Gruyères 90, 1630 BULLE;80;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
467;39568;1510581;SST 2.0 Gruyères 86, 1630 BULLE;50;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
468;39569;1510580;SST 2.0 Gruyères 78, 1630 BULLE;40;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
469;39570;1510579;SST 2.0 Gruyères 74, 1630 BULLE;30;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
470;39571;1517458;SST 2.0 Ancien-Comté 23, 1663 LA TOUR-DE -TREME;30;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
471;39572;1517243;SST 2.0 Ancien-Comté 26, 1663 LA TOUR-DE -TREME;60;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
907;12653;191768177;SST 3.0 Bouleyres 63, 1630 BULLE;30;1;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;1;2009;ECS-zone9;1;8;SST3.0 V1;1006
472;39573;1517597;SST 2.0 Joli-Site 5, 1663 LA TOUR-DE -TREME;30;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
473;39574;1517187;SST 2.0 Mon-Repos 2, 1663 LA TOUR-DE -TREME;100;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
474;39575;191655075;SST 2.0 Bouleaux 13, 1663 LA TOUR-DE -TREME;35;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
475;39576;1517428;SST 2.0 Perreire 11, 1663 LA TOUR-DE -TREME;20;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
476;39577;191269710;SST 2.0 Parqueterie 4, 1663 LA TOUR-DE -TREME;20;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
477;39578;1517367;SST 2.0 Erables 9, 1663 LA TOUR-DE -TREME;60;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
479;39580;1517672;SST 3.0 Berges 12, 1663 LA TOUR-DE -TREME;70;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
480;39581;1517224;SST 2.0 Berges 13, 1663 LA TOUR-DE -TREME;10;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
481;39582;1517211;SST 2.0 Bosquet 2, 1663 LA TOUR-DE -TREME;15;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
482;39583;1510684;SST 2.0 Joseph-Reichlen 14, 1630 BULLE;90;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
483;39584;1511627;SST 2.0 Nicolas-Glasson 11, 1630 BULLE;160;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
484;39585;1511629;SST 2.0 Nicolas-Glasson 8, 1630 BULLE;40;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
485;39586;1511159;SST 2.0 Nicolas-Glasson 5, 1630 BULLE;100;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
486;39587;1511083;SST 2.0 Sionge 59, 1630 BULLE;180;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
487;39588;1511770;SST 2.0 Léchère 10, 1630 BULLE;60;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
488;39589;1511095;SST 2.0 Toula 15, 1630 BULLE;70;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
489;39590;1511096;SST 2.0 Toula 17, 1630 BULLE;70;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
21;39122;160003657;SST 3.0 Pays-d'Enhaut 51, 1630 BULLE;400;1;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2008;ECS-zone8;1;7;SST3.0 V0;1005
490;39591;1511147;SST 2.0 Gare 8, 1630 BULLE;60;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
491;39592;1510622;SST 2.0 Moléson 22, 1630 BULLE;15;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
492;39593;191688750;SST 2.0 Moléson 30, 1630 BULLE;20;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
493;39594;9081150;SST 2.0 Vevey 130, 1630 BULLE;180;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
494;39595;3091398;SST 2.0 Gibloux 23, 1630 BULLE;60;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
496;39597;1515859;SST 2.0 Monts 8, 1632 RIAZ;20;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
497;39598;190912691;SST 2.0 Sionge 34, 1632 RIAZ;20;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
498;39599;190917149;SST 2.0 Sionge 32, 1632 RIAZ;20;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
499;39600;191047810;SST 2.0 Sionge 30, 1632 RIAZ;20;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
500;39601;190916629;SST 2.0 Sionge 37, 1632 RIAZ;20;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
501;39602;190912714;SST 2.0 Sionge 39, 1632 RIAZ;20;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
502;39603;190912831;SST 2.0 Sionge 41, 1632 RIAZ;20;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
503;39604;190912889;SST 2.0 Sionge 43, 1632 RIAZ;20;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
504;39605;190913097;SST 2.0 Sionge 46, 1632 RIAZ;10;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
505;39606;190913010;SST 2.0 Sionge 44, 1632 RIAZ;10;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
506;39607;190913009;SST 2.0 Sionge 42, 1632 RIAZ;10;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
511;39615;1515853;SST 2.0 Hôpital 9, 1632 RIAZ;960;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;0;6;RVD 230-250;1004
513;39617;1511330;SST 2.0 Ondine 43, 1630 BULLE;20;0;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;4;MR08/12;1002
507;39608;190912991;SST 2.0 Sionge 40, 1632 RIAZ;10;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
508;39609;191434130;SST 2.0 Sionge 38, 1632 RIAZ;10;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
509;39610;190912930;SST 2.0 Sionge 36, 1632 RIAZ;10;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
510;39611;1511791;SST 2.0 Etang 9, 1630 BULLE;180;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
512;39616;9081145;SST 2.0 Etang 25, 1630 BULLE;70;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
514;39618;1511711;SST 2.0 Vevey 136, 1630 BULLE;350;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;2;Climatix;1000
976;48920;191858180;SST 3.0 Etang 18, 1630 BULLE;60;1;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2012;ECS-zone12;1;7;SST3.0 V0;1005
515;39619;1517235;SST 2.0 Cité Saint-Michel 12, 1663 LA TOUR-DE -TREME;120;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
516;39620;1517237;SST 2.0 Cité Saint-Michel 16, 1663 LA TOUR-DE -TREME;60;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
517;39621;1517344;SST 2.0 Carré 32, 1663 LA TOUR-DE -TREME;10;0;1;0;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
519;39623;1517411;SST 2.0 Torrent 6, 1663 LA TOUR-DE -TREME;15;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
520;39624;1517453;SST 2.0 Tuilière 29, 1663 LA TOUR-DE -TREME;15;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
521;39625;191210970;SST 2.0 Tuilière 28, 1663 LA TOUR-DE -TREME;80;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
522;39626;191210550;SST 2.0 Tuilière 26, 1663 LA TOUR-DE -TREME;80;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
523;39627;191000450;SST 2.0 Colline 5, 1663 LA TOUR-DE -TREME;100;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
524;39628;191181150;SST 2.0 Colline 15, 1663 LA TOUR-DE -TREME;200;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
525;39629;191013590;SST 2.0 Colline 29, 1663 LA TOUR-DE -TREME;100;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
526;39630;191016311;SST 2.0 Colline 23, 1663 LA TOUR-DE -TREME;100;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
527;39631;191123371;SST 2.0 Colline 35, 1663 LA TOUR-DE -TREME;100;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
539;39643;1510574;SST 2.0 Gruyères 58, 1630 BULLE;25;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
542;39646;1511205;SST 2.0 Gruyères 65, 1630 BULLE;110;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
528;39632;191261350;SST 2.0 Rochetta 19, 1663 LA TOUR-DE -TREME;90;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
529;39633;191261330;SST 2.0 Rochetta 17, 1663 LA TOUR-DE -TREME;90;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
530;39634;191261331;SST 2.0 Rochetta 21, 1663 LA TOUR-DE -TREME;90;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
543;39647;1511214;SST 2.0 Gruyères 47, 1630 BULLE;70;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
531;39635;191126242;SST 2.0 Rochetta 11, 1663 LA TOUR-DE -TREME;90;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
532;39636;191126265;SST 2.0 Rochetta 9, 1663 LA TOUR-DE -TREME;80;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
533;39637;191126206;SST 2.0 Rochetta 15, 1663 LA TOUR-DE -TREME;90;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
534;39638;191123375;SST 2.0 Pré-Vert 36, 1630 BULLE;80;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
540;39644;1510577;SST 2.0 Gruyères 64, 1630 BULLE;45;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
544;39648;1511202;SST 2.0 Gruyères 49, 1630 BULLE;30;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
